Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
650,775.50,2.000,-16.868,17.9663,3.5007,51.0196,0.0240,2.1439,0.5134,0.0000,26.9945,0.0000,18.4605,0.0000,0.0000,0.8305,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-241.332,-204.444,35.177,5.132,20.522,-0.882102,0.965089,0.860317,0.040973,-0.039597,0.054319,0.001000
651,775.00,2.000,-16.869,17.9606,3.5009,51.0169,0.0239,2.1424,0.5130,0.0000,27.0107,0.0000,18.4510,0.0000,0.0000,0.8285,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-241.206,-204.359,35.155,5.130,20.513,-0.882722,0.965171,0.860894,0.040947,-0.039576,0.054289,0.000997
652,774.50,2.000,-16.870,17.9549,3.5012,51.0142,0.0238,2.1410,0.5126,0.0000,27.0268,0.0000,18.4416,0.0000,0.0000,0.8265,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-241.079,-204.273,35.132,5.128,20.504,-0.883342,0.965253,0.861471,0.040921,-0.039556,0.054259,0.000995
653,774.00,2.000,-16.872,17.9492,3.5015,51.0114,0.0237,2.1395,0.5122,0.0000,27.0430,0.0000,18.4322,0.0000,0.0000,0.8245,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.953,-204.187,35.110,5.126,20.496,-0.883962,0.965335,0.862048,0.040895,-0.039537,0.054228,0.000992
654,773.50,2.000,-16.873,17.9434,3.5018,51.0087,0.0236,2.1381,0.5118,0.0000,27.0591,0.0000,18.4228,0.0000,0.0000,0.8225,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.826,-204.101,35.088,5.124,20.487,-0.884582,0.965417,0.862624,0.040870,-0.039517,0.054198,0.000989
655,773.00,2.000,-16.874,17.9377,3.5021,51.0060,0.0235,2.1366,0.5114,0.0000,27.0752,0.0000,18.4135,0.0000,0.0000,0.8205,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.699,-204.015,35.066,5.122,20.478,-0.885201,0.965500,0.863200,0.040844,-0.039497,0.054168,0.000986
656,772.50,2.000,-16.875,17.9319,3.5024,51.0032,0.0234,2.1352,0.5110,0.0000,27.0913,0.0000,18.4041,0.0000,0.0000,0.8185,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.572,-203.929,35.043,5.120,20.470,-0.885819,0.965582,0.863774,0.040819,-0.039478,0.054139,0.000984
657,772.00,2.000,-16.876,17.9262,3.5027,51.0005,0.0233,2.1337,0.5106,0.0000,27.1074,0.0000,18.3947,0.0000,0.0000,0.8165,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.445,-203.843,35.021,5.118,20.461,-0.886438,0.965664,0.864349,0.040794,-0.039458,0.054109,0.000981
658,771.50,2.000,-16.877,17.9204,3.5030,50.9978,0.0232,2.1323,0.5102,0.0000,27.1234,0.0000,18.3854,0.0000,0.0000,0.8145,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.318,-203.756,34.999,5.116,20.452,-0.887056,0.965746,0.864923,0.040769,-0.039439,0.054079,0.000978
659,771.00,2.000,-16.878,17.9146,3.5033,50.9950,0.0231,2.1309,0.5098,0.0000,27.1394,0.0000,18.3760,0.0000,0.0000,0.8125,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.191,-203.670,34.976,5.114,20.443,-0.887673,0.965828,0.865496,0.040744,-0.039420,0.054050,0.000975
660,770.50,2.000,-16.879,17.9088,3.5036,50.9923,0.0230,2.1295,0.5094,0.0000,27.1555,0.0000,18.3667,0.0000,0.0000,0.8105,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-240.063,-203.584,34.954,5.112,20.435,-0.888290,0.965910,0.866069,0.040720,-0.039402,0.054021,0.000973
661,770.00,2.000,-16.880,17.9030,3.5038,50.9896,0.0229,2.1281,0.5090,0.0000,27.1715,0.0000,18.3574,0.0000,0.0000,0.8085,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.936,-203.497,34.932,5.110,20.426,-0.888907,0.965992,0.866642,0.040695,-0.039383,0.053991,0.000970
662,769.50,2.000,-16.882,17.8972,3.5041,50.9868,0.0228,2.1267,0.5086,0.0000,27.1875,0.0000,18.3480,0.0000,0.0000,0.8065,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.808,-203.410,34.909,5.107,20.417,-0.889524,0.966074,0.867214,0.040671,-0.039364,0.053962,0.000967
663,769.00,2.000,-16.883,17.8913,3.5044,50.9841,0.0227,2.1253,0.5082,0.0000,27.2034,0.0000,18.3387,0.0000,0.0000,0.8045,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.681,-203.324,34.887,5.105,20.408,-0.890140,0.966156,0.867785,0.040647,-0.039346,0.053933,0.000964
664,768.50,2.000,-16.884,17.8855,3.5047,50.9814,0.0226,2.1239,0.5078,0.0000,27.2194,0.0000,18.3294,0.0000,0.0000,0.8025,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.553,-203.237,34.864,5.103,20.400,-0.890756,0.966238,0.868356,0.040623,-0.039328,0.053905,0.000962
665,768.00,2.000,-16.885,17.8796,3.5050,50.9786,0.0225,2.1225,0.5074,0.0000,27.2353,0.0000,18.3201,0.0000,0.0000,0.8005,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.425,-203.150,34.842,5.101,20.391,-0.891372,0.966320,0.868927,0.040600,-0.039310,0.053876,0.000959
666,767.50,2.000,-16.886,17.8737,3.5053,50.9759,0.0224,2.1212,0.5070,0.0000,27.2513,0.0000,18.3108,0.0000,0.0000,0.7985,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.297,-203.063,34.819,5.099,20.382,-0.891987,0.966402,0.869497,0.040576,-0.039292,0.053847,0.000956
667,767.00,2.000,-16.887,17.8678,3.5056,50.9732,0.0223,2.1198,0.5066,0.0000,27.2672,0.0000,18.3016,0.0000,0.0000,0.7965,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.169,-202.976,34.797,5.097,20.373,-0.892602,0.966484,0.870066,0.040553,-0.039274,0.053819,0.000953
668,766.50,2.000,-16.888,17.8619,3.5059,50.9704,0.0222,2.1185,0.5062,0.0000,27.2831,0.0000,18.2923,0.0000,0.0000,0.7945,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.041,-202.888,34.774,5.095,20.364,-0.893216,0.966566,0.870636,0.040530,-0.039257,0.053791,0.000951
669,766.00,2.000,-16.890,17.8560,3.5062,50.9677,0.0221,2.1171,0.5058,0.0000,27.2990,0.0000,18.2830,0.0000,0.0000,0.7925,0.0128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.913,-202.801,34.752,5.093,20.356,-0.893831,0.966648,0.871204,0.040507,-0.039239,0.053763,0.000948
670,765.50,2.000,-16.891,17.8501,3.5064,50.9650,0.0220,2.1158,0.5054,0.0000,27.3148,0.0000,18.2738,0.0000,0.0000,0.7906,0.0128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.785,-202.714,34.729,5.091,20.347,-0.894445,0.966730,0.871773,0.040484,-0.039222,0.053735,0.000945
671,765.00,2.000,-16.892,17.8442,3.5067,50.9622,0.0219,2.1144,0.5049,0.0000,27.3307,0.0000,18.2645,0.0000,0.0000,0.7886,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.657,-202.626,34.706,5.089,20.338,-0.895058,0.966812,0.872340,0.040461,-0.039205,0.053707,0.000943
672,764.50,2.000,-16.893,17.8382,3.5070,50.9595,0.0218,2.1131,0.5045,0.0000,27.3465,0.0000,18.2553,0.0000,0.0000,0.7866,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.529,-202.539,34.684,5.086,20.329,-0.895672,0.966894,0.872908,0.040439,-0.039188,0.053679,0.000940
673,764.00,2.000,-16.894,17.8323,3.5073,50.9567,0.0217,2.1118,0.5041,0.0000,27.3624,0.0000,18.2461,0.0000,0.0000,0.7846,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.400,-202.451,34.661,5.084,20.320,-0.896285,0.966976,0.873475,0.040417,-0.039171,0.053651,0.000937
674,763.50,2.000,-16.895,17.8263,3.5076,50.9540,0.0216,2.1105,0.5037,0.0000,27.3782,0.0000,18.2368,0.0000,0.0000,0.7826,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.272,-202.364,34.639,5.082,20.311,-0.896897,0.967057,0.874041,0.040394,-0.039154,0.053624,0.000935
675,763.00,2.000,-16.897,17.8203,3.5079,50.9513,0.0215,2.1092,0.5033,0.0000,27.3940,0.0000,18.2276,0.0000,0.0000,0.7806,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.143,-202.276,34.616,5.080,20.302,-0.897510,0.967139,0.874607,0.040372,-0.039137,0.053596,0.000932
676,762.50,2.000,-16.898,17.8143,3.5082,50.9485,0.0214,2.1079,0.5029,0.0000,27.4097,0.0000,18.2184,0.0000,0.0000,0.7786,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-238.014,-202.188,34.593,5.078,20.293,-0.898122,0.967221,0.875173,0.040351,-0.039121,0.053569,0.000929
677,762.00,2.000,-16.899,17.8083,3.5085,50.9458,0.0213,2.1066,0.5025,0.0000,27.4255,0.0000,18.2092,0.0000,0.0000,0.7766,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.886,-202.100,34.571,5.076,20.284,-0.898734,0.967303,0.875738,0.040329,-0.039105,0.053542,0.000927
678,761.50,2.000,-16.900,17.8023,3.5087,50.9431,0.0212,2.1053,0.5021,0.0000,27.4413,0.0000,18.2000,0.0000,0.0000,0.7746,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.757,-202.012,34.548,5.074,20.276,-0.899345,0.967385,0.876303,0.040308,-0.039089,0.053515,0.000924
679,761.00,2.000,-16.901,17.7963,3.5090,50.9403,0.0211,2.1040,0.5016,0.0000,27.4570,0.0000,18.1908,0.0000,0.0000,0.7726,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.628,-201.924,34.525,5.072,20.267,-0.899957,0.967466,0.876868,0.040286,-0.039073,0.053488,0.000921
680,760.50,2.000,-16.902,17.7903,3.5093,50.9376,0.0210,2.1027,0.5012,0.0000,27.4728,0.0000,18.1816,0.0000,0.0000,0.7706,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.499,-201.836,34.503,5.069,20.258,-0.900568,0.967548,0.877432,0.040265,-0.039057,0.053461,0.000919
681,760.00,2.000,-16.904,17.7842,3.5096,50.9348,0.0209,2.1015,0.5008,0.0000,27.4885,0.0000,18.1724,0.0000,0.0000,0.7687,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.370,-201.747,34.480,5.067,20.249,-0.901179,0.967630,0.877995,0.040244,-0.039041,0.053435,0.000916
682,759.50,2.000,-16.905,17.7782,3.5099,50.9321,0.0208,2.1002,0.5004,0.0000,27.5042,0.0000,18.1633,0.0000,0.0000,0.7667,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.241,-201.659,34.457,5.065,20.240,-0.901789,0.967711,0.878559,0.040223,-0.039026,0.053408,0.000913
683,759.00,2.000,-16.906,17.7721,3.5102,50.9294,0.0208,2.0990,0.5000,0.0000,27.5199,0.0000,18.1541,0.0000,0.0000,0.7647,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-237.112,-201.571,34.434,5.063,20.231,-0.902399,0.967793,0.879121,0.040203,-0.039010,0.053382,0.000911
684,758.50,2.000,-16.907,17.7661,3.5105,50.9266,0.0207,2.0977,0.4996,0.0000,27.5355,0.0000,18.1449,0.0000,0.0000,0.7627,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.983,-201.482,34.411,5.061,20.222,-0.903009,0.967875,0.879684,0.040182,-0.038995,0.053355,0.000908
685,758.00,2.000,-16.909,17.7600,3.5108,50.9239,0.0206,2.0965,0.4991,0.0000,27.5512,0.0000,18.1358,0.0000,0.0000,0.7607,0.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.853,-201.394,34.389,5.059,20.213,-0.903619,0.967956,0.880246,0.040162,-0.038980,0.053329,0.000905
686,757.50,2.000,-16.910,17.7539,3.5110,50.9211,0.0205,2.0953,0.4987,0.0000,27.5669,0.0000,18.1266,0.0000,0.0000,0.7587,0.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.724,-201.305,34.366,5.057,20.204,-0.904229,0.968038,0.880808,0.040142,-0.038965,0.053303,0.000903
687,757.00,2.000,-16.911,17.7478,3.5113,50.9184,0.0204,2.0940,0.4983,0.0000,27.5825,0.0000,18.1175,0.0000,0.0000,0.7568,0.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.595,-201.216,34.343,5.054,20.195,-0.904838,0.968120,0.881369,0.040122,-0.038950,0.053277,0.000900
688,756.50,2.000,-16.912,17.7417,3.5116,50.9156,0.0203,2.0928,0.4979,0.0000,27.5981,0.0000,18.1083,0.0000,0.0000,0.7548,0.0121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.465,-201.127,34.320,5.052,20.186,-0.905447,0.968201,0.881930,0.040102,-0.038935,0.053252,0.000898
689,756.00,2.000,-16.913,17.7356,3.5119,50.9129,0.0202,2.0916,0.4975,0.0000,27.6138,0.0000,18.0992,0.0000,0.0000,0.7528,0.0121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.336,-201.039,34.297,5.050,20.177,-0.906056,0.968283,0.882491,0.040082,-0.038921,0.053226,0.000895
690,755.50,2.000,-16.915,17.7294,3.5122,50.9101,0.0201,2.0904,0.4970,0.0000,27.6294,0.0000,18.0901,0.0000,0.0000,0.7508,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.206,-200.950,34.274,5.048,20.168,-0.906664,0.968364,0.883051,0.040063,-0.038906,0.053200,0.000892
691,755.00,2.000,-16.916,17.7233,3.5125,50.9074,0.0200,2.0892,0.4966,0.0000,27.6449,0.0000,18.0810,0.0000,0.0000,0.7488,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-236.076,-200.861,34.252,5.046,20.159,-0.907272,0.968446,0.883611,0.040043,-0.038892,0.053175,0.000890
692,754.50,2.000,-16.917,17.7172,3.5128,50.9046,0.0199,2.0880,0.4962,0.0000,27.6605,0.0000,18.0718,0.0000,0.0000,0.7469,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-235.947,-200.772,34.229,5.044,20.150,-0.907880,0.968527,0.884170,0.040024,-0.038878,0.053150,0.000887
693,754.00,2.000,-16.918,17.7110,3.5130,50.9019,0.0198,2.0868,0.4958,0.0000,27.6761,0.0000,18.0627,0.0000,0.0000,0.7449,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-235.817,-200.683,34.206,5.041,20.141,-0.908488,0.968608,0.884729,0.040005,-0.038864,0.053125,0.000885
694,753.50,2.000,-16.920,17.7048,3.5133,50.8991,0.0198,2.0857,0.4953,0.0000,27.6916,0.0000,18.0536,0.0000,0.0000,0.7429,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-235.687,-200.593,34.183,5.039,20.131,-0.909095,0.968690,0.885288,0.039986,-0.038850,0.053100,0.000882
695,753.00,2.000,-16.921,17.6987,3.5136,50.8964,0.0197,2.0845,0.4949,0.0000,27.7072,0.0000,18.0445,0.0000,0.0000,0.7409,
