Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
204,998.50,2.000,-12.489,3.8678,3.4701,33.0122,11.6435,16.0869,2.9315,0.0000,4.8925,0.0000,8.3216,0.0000,0.0000,22.9306,0.1813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.377,-48.980,8.176,1.115,4.325,0.050358,0.044769,0.156838,0.650003,0.021269,0.063289,0.013473
204,998.50,2.000,-12.489,0.1053,3.3200,46.0553,2.5870,8.1478,2.5832,0.0000,6.2005,0.0000,12.4987,0.0000,0.0000,21.6819,0.2456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.634,-1.344,0.228,0.032,0.121,0.394659,0.114369,0.193718,0.206844,-0.061486,0.134105,0.017791
205,998.00,2.000,-12.505,3.8786,3.4704,33.0017,11.6522,16.0934,2.9271,0.0000,4.8982,0.0000,8.3148,0.0000,0.0000,22.9312,0.1815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.537,-49.118,8.197,1.118,4.337,0.049875,0.044695,0.157026,0.650481,0.021319,0.063116,0.013488
205,998.00,2.000,-12.505,0.1264,3.3200,46.0684,2.5802,8.1378,2.5785,0.0000,6.2106,0.0000,12.4997,0.0000,0.0000,21.6788,0.2459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.960,-1.613,0.273,0.038,0.145,0.394709,0.114469,0.194034,0.206486,-0.061514,0.134002,0.017814
206,997.50,2.000,-12.520,3.8893,3.4706,32.9913,11.6609,16.0998,2.9227,0.0000,4.9038,0.0000,8.3081,0.0000,0.0000,22.9317,0.1817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.696,-49.254,8.217,1.121,4.349,0.049393,0.044621,0.157213,0.650958,0.021369,0.062943,0.013503
206,997.50,2.000,-12.520,0.1473,3.3200,46.0814,2.5733,8.1279,2.5739,0.0000,6.2207,0.0000,12.5007,0.0000,0.0000,21.6757,0.2463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.284,-1.879,0.319,0.044,0.169,0.394759,0.114569,0.194348,0.206129,-0.061542,0.133899,0.017838
207,997.00,2.000,-12.535,3.8999,3.4708,32.9808,11.6695,16.1063,2.9183,0.0000,4.9094,0.0000,8.3014,0.0000,0.0000,22.9323,0.1819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.853,-49.390,8.238,1.124,4.360,0.048913,0.044548,0.157399,0.651433,0.021418,0.062771,0.013518
207,997.00,2.000,-12.535,0.1680,3.3200,46.0945,2.5665,8.1180,2.5692,0.0000,6.2307,0.0000,12.5018,0.0000,0.0000,21.6727,0.2466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.606,-2.144,0.363,0.051,0.193,0.394809,0.114668,0.194661,0.205773,-0.061569,0.133796,0.017862
208,996.50,2.000,-12.551,3.9105,3.4711,32.9705,11.6782,16.1127,2.9140,0.0000,4.9150,0.0000,8.2947,0.0000,0.0000,22.9329,0.1821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.009,-49.525,8.258,1.127,4.372,0.048435,0.044474,0.157584,0.651907,0.021468,0.062599,0.013533
208,996.50,2.000,-12.551,0.1886,3.3201,46.1074,2.5597,8.1082,2.5646,0.0000,6.2407,0.0000,12.5028,0.0000,0.0000,21.6696,0.2469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.925,-2.407,0.408,0.057,0.216,0.394859,0.114767,0.194973,0.205418,-0.061596,0.133693,0.017886
209,996.00,2.000,-12.566,3.9210,3.4713,32.9601,11.6868,16.1191,2.9096,0.0000,4.9206,0.0000,8.2881,0.0000,0.0000,22.9335,0.1823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.164,-49.658,8.278,1.130,4.383,0.047958,0.044401,0.157769,0.652379,0.021517,0.062428,0.013548
209,996.00,2.000,-12.566,0.2090,3.3201,46.1204,2.5530,8.0984,2.5600,0.0000,6.2507,0.0000,12.5038,0.0000,0.0000,21.6666,0.2473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.241,-2.668,0.452,0.063,0.240,0.394909,0.114866,0.195284,0.205064,-0.061622,0.133590,0.017909
210,995.50,2.000,-12.581,3.9314,3.4716,32.9498,11.6954,16.1254,2.9053,0.0000,4.9261,0.0000,8.2815,0.0000,0.0000,22.9340,0.1825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.318,-49.791,8.298,1.132,4.394,0.047484,0.044328,0.157952,0.652850,0.021566,0.062257,0.013563
210,995.50,2.000,-12.581,0.2293,3.3201,46.1333,2.5462,8.0885,2.5554,0.0000,6.2606,0.0000,12.5048,0.0000,0.0000,21.6635,0.2476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.555,-2.927,0.496,0.069,0.263,0.394959,0.114964,0.195594,0.204712,-0.061648,0.133486,0.017933
211,995.00,2.000,-12.597,3.9418,3.4718,32.9395,11.7039,16.1318,2.9010,0.0000,4.9317,0.0000,8.2749,0.0000,0.0000,22.9346,0.1826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.471,-49.923,8.318,1.135,4.406,0.047011,0.044255,0.158135,0.653319,0.021615,0.062087,0.013578
211,995.00,2.000,-12.597,0.2495,3.3201,46.1462,2.5395,8.0788,2.5509,0.0000,6.2705,0.0000,12.5058,0.0000,0.0000,21.6605,0.2479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.867,-3.184,0.539,0.075,0.286,0.395009,0.115062,0.195903,0.204360,-0.061673,0.133383,0.017957
212,994.50,2.000,-12.612,3.9292,3.4721,32.9294,11.7137,16.1365,2.8957,0.0000,4.9406,0.0000,8.2674,0.0000,0.0000,22.9335,0.1832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.272,-49.764,8.289,1.132,4.391,0.046390,0.044214,0.158430,0.653794,0.021737,0.061815,0.013621
212,994.50,2.000,-12.612,0.3183,3.3201,46.1646,2.5314,8.0626,2.5446,0.0000,6.2870,0.0000,12.5089,0.0000,0.0000,21.6523,0.2486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.934,-4.062,0.688,0.096,0.365,0.394862,0.115336,0.196421,0.203842,-0.061609,0.133142,0.018006
213,994.00,2.000,-12.628,3.9109,3.4724,32.9195,11.7238,16.1407,2.8901,0.0000,4.9504,0.0000,8.2597,0.0000,0.0000,22.9319,0.1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.983,-49.531,8.249,1.126,4.370,0.045734,0.044180,0.158751,0.654269,0.021878,0.061518,0.013671
213,994.00,2.000,-12.628,0.3991,3.3201,46.1843,2.5230,8.0448,2.5379,0.0000,6.3053,0.0000,12.5125,0.0000,0.0000,21.6428,0.2494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.186,-5.093,0.862,0.120,0.457,0.394664,0.115655,0.196993,0.203281,-0.061521,0.132866,0.018061
214,993.50,2.000,-12.643,3.8928,3.4727,32.9096,11.7338,16.1449,2.8846,0.0000,4.9601,0.0000,8.2521,0.0000,0.0000,22.9304,0.1845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.697,-49.300,8.208,1.121,4.350,0.045081,0.044147,0.159070,0.654742,0.022018,0.061222,0.013721
214,993.50,2.000,-12.643,0.4792,3.3201,46.2041,2.5146,8.0270,2.5312,0.0000,6.3235,0.0000,12.5162,0.0000,0.0000,21.6333,0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.426,-6.115,1.035,0.144,0.549,0.394467,0.115975,0.197562,0.202723,-0.061433,0.132590,0.018117
215,993.00,2.000,-12.659,3.8748,3.4730,32.8997,11.7439,16.1491,2.8790,0.0000,4.9697,0.0000,8.2445,0.0000,0.0000,22.9288,0.1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.414,-49.072,8.168,1.116,4.329,0.044433,0.044113,0.159386,0.655213,0.022157,0.060927,0.013771
215,993.00,2.000,-12.659,0.5585,3.3201,46.2237,2.5063,8.0094,2.5245,0.0000,6.3416,0.0000,12.5198,0.0000,0.0000,21.6239,0.2509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.655,-7.128,1.206,0.168,0.640,0.394269,0.116295,0.198128,0.202166,-0.061344,0.132314,0.018172
216,992.50,2.000,-12.674,3.8569,3.4733,32.8899,11.7538,16.1533,2.8735,0.0000,4.9793,0.0000,8.2370,0.0000,0.0000,22.9273,0.1859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.133,-48.845,8.129,1.110,4.309,0.043788,0.044079,0.159701,0.655683,0.022296,0.060633,0.013821
216,992.50,2.000,-12.674,0.6372,3.3202,46.2433,2.4980,7.9917,2.5178,0.0000,6.3596,0.0000,12.5235,0.0000,0.0000,21.6144,0.2516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.872,-8.131,1.376,0.192,0.730,0.394072,0.116614,0.198693,0.201612,-0.061255,0.132038,0.018227
217,992.00,2.000,-12.690,3.8392,3.4736,32.8802,11.7638,16.1575,2.8680,0.0000,4.9887,0.0000,8.2295,0.0000,0.0000,22.9258,0.1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.854,-48.620,8.089,1.105,4.289,0.043147,0.044045,0.160012,0.656151,0.022434,0.060340,0.013871
217,992.00,2.000,-12.690,0.7151,3.3202,46.2629,2.4897,7.9741,2.5112,0.0000,6.3776,0.0000,12.5272,0.0000,0.0000,21.6049,0.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.077,-9.124,1.544,0.215,0.819,0.393875,0.116933,0.199255,0.201059,-0.061166,0.131763,0.018282
218,991.50,2.000,-12.705,3.8216,3.4739,32.8704,11.7737,16.1617,2.8625,0.0000,4.9981,0.0000,8.2220,0.0000,0.0000,22.9243,0.1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.578,-48.397,8.050,1.100,4.269,0.042509,0.044011,0.160322,0.656617,0.022572,0.060048,0.013921
218,991.50,2.000,-12.705,0.7923,3.3202,46.2824,2.4815,7.9566,2.5046,0.0000,6.3954,0.0000,12.5309,0.0000,0.0000,21.5955,0.2532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.272,-10.109,1.710,0.239,0.908,0.393677,0.117252,0.199814,0.200509,-0.061077,0.131488,0.018337
219,991.00,2.000,-12.721,3.8042,3.4742,32.8608,11.7835,16.1659,2.8570,0.0000,5.0075,0.0000,8.2146,0.0000,0.0000,22.9228,0.1879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.303,-48.176,8.012,1.095,4.249,0.041876,0.043977,0.160629,0.657081,0.022709,0.059757,0.013972
219,991.00,2.000,-12.721,0.8688,3.3202,46.3018,2.4733,7.9391,2.4980,0.0000,6.4133,0.0000,12.5347,0.0000,0.0000,21.5861,0.2539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.455,-11.085,1.875,0.262,0.995,0.393480,0.117571,0.200372,0.199960,-0.060987,0.131213,0.018392
220,990.50,2.000,-12.736,3.7869,3.4745,32.8512,11.7934,16.1701,2.8516,0.0000,5.0167,0.0000,8.2072,0.0000,0.0000,22.9213,0.1885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.032,-47.956,7.973,1.090,4.229,0.041246,0.043943,0.160934,0.657544,0.022845,0.059467,0.014022
220,990.50,2.000,-12.736,0.9446,3.3202,46.3212,2.4652,7.9216,2.4914,0.0000,6.4310,0.0000,12.5384,0.0000,0.0000,21.5766,0.2547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.627,-12.052,2.038,0.285,1.082,0.393284,0.117889,0.200927,0.199413,-0.060897,0.130939,0.018447
221,990.00,2.000,-12.751,3.7698,3.4747,32.8416,11.8031,16.1742,2.8462,0.0000,5.0259,0.0000,8.1999,0.0000,0.0000,22.9199,0.1892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.762,-47.739,7.935,1.085,4.210,0.040619,0.043908,0.161236,0.658005,0.022981,0.059178,0.014072
221,990.00,2.000,-12.751,1.0197,3.3202,46.3405,2.4570,7.9042,2.4848,0.0000,6.4486,0.0000,12.5422,0.0000,0.0000,21.5672,0.2554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.010,2.199,0.307,1.168,0.393087,0.118208,0.201479,0.198868,-0.060807,0.130665,0.018501
222,989.50,2.000,-12.766,3.7528,3.4750,32.8321,11.8129,16.1784,2.8408,0.0000,5.0350,0.0000,8.1926,0.0000,0.0000,22.9184,0.1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.495,-47.523,7.897,1.080,4.190,0.039997,0.043874,0.161536,0.658464,0.023117,0.058890,0.014123
222,989.50,2.000,-12.766,1.0942,3.3203,46.3597,2.4490,7.8869,2.4783,0.0000,6.4662,0.0000,12.5459,0.0000,0.0000,21.5578,0.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.939,-13.959,2.360,0.330,1.253,0.392890,0.118526,0.202030,0.198325,-0.060717,0.130391,0.018556
223,989.00,2.000,-12.782,3.7360,3.4753,32.8226,11.8226,16.1825,2.8354,0.0000,5.0441,0.0000,8.1854,0.0000,0.0000,22.9170,0.1905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.230,-47.309,7.860,1.075,4.171,0.039378,0.043839,0.161834,0.658921,0.023251,0.058604,0.014173
223,989.00,2.000,-12.782,1.1680,3.3203,46.3789,2.4409,7.8696,2.4718,0.0000,6.4837,0.0000,12.5497,0.0000,0.0000,21.5484,0.2569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.079,-14.900,2.518,0.352,1.338,0.392694,0.118844,0.202578,0.197783,-0.060626,0.130117,0.018610
224,988.50,2.000,-12.797,3.7192,3.4756,32.8131,11.8323,16.1866,2.8300,0.0000,5.0531,0.0000,8.1782,0.0000,0.0000,22.9155,0.1912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.967,-47.097,7.823,1.070,4.152,0.038762,0.043805,0.162129,0.659376,0.023385,0.058318,0.014224
224,988.50,2.000,-12.797,1.2412,3.3203,46.3980,2.4330,7.8523,2.4653,0.0000,6.5012,0.0000,12.5536,0.0000,0.0000,21.5390,0.2577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.208,-15.833,2.675,0.374,1.422,0.392497,0.119162,0.203123,0.197244,-0.060535,0.129844,0.018664
225,988.00,2.000,-12.812,3.7027,3.4759,32.8037,11.8419,16.1908,2.8246,0.0000,5.0620,0.0000,8.1710,0.0000,0.0000,22.9141,0.1919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.706,-46.887,7.786,1.065,4.133,0.038151,0.043770,0.162422,0.659830,0.023519,0.058034,0.014275
225,988.00,2.000,-12.812,1.3137,3.3203,46.4171,2.4250,7.8351,2.4588,0.0000,6.5186,0.0000,12.5574,0.0000,0.0000,21.5296,0.2584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.328,-16.757,2.831,0.396,1.505,0.392301,0.119480,0.203667,0.196706,-0.060444,0.129571,0.018719
226,987.50,2.000,-12.827,3.6862,3.4762,32.7944,11.8515,16.1949,2.8193,0.0000,5.0708,0.0000,8.1639,0.0000,0.0000,22.9127,0.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.448,-46.679,7.750,1.060,4.115,0.037543,0.043735,0.162713,0.660282,0.023652,0.057750,0.014325
226,987.50,2.000,-12.827,1.3855,3.3203,46.4361,2.4171,7.8179,2.4524,0.0000,6.5358,0.0000,12.5612,0.0000,0.0000,21.5203,0.2592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.437,-17.673,2.985,0.417,1.587,0.392105,0.119798,0.204208,0.196170,-0.060352,0.129299,0.018773
227,987.00,2.000,-12.842,3.6699,3.4764,32.7851,11.8611,16.1990,2.8140,0.0000,5.0796,0.0000,8.1569,0.0000,0.0000,22.9112,0.1932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.192,-46.472,7.713,1.056,4.096,0.036938,0.043700,0.163001,0.660732,0.023785,0.057468,0.014376
227,987.00,2.000,-12.842,1.4568,3.3204,46.4550,2.4092,7.8008,2.4460,0.0000,6.5531,0.0000,12.5651,0.0000,0.0000,21.5109,0.2599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.536,-18.581,3.138,0.439,1.669,0.391909,0.120116,0.204747,0.195636,-0.060261,0.129027,0.018827
228,986.50,2.000,-12.857,3.6538,3.4767,32.7758,11.8706,16.2031,2.8087,0.0000,5.0882,0.0000,8.1499,0.0000,0.0000,22.9098,0.1939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.938,-46.267,7.677,1.051,4.078,0.036337,0.043665,0.163287,0.661181,0.023917,0.057186,0.014427
228,986.50,2.000,-12.857,1.5274,3.3204,46.4739,2.4013,7.7838,2.4396,0.0000,6.5702,0.0000,12.5690,0.0000,0.0000,21.5015,0.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.625,-19.481,3.290,0.460,1.749,0.391714,0.120433,0.205283,0.195103,-0.060169,0.128755,0.018880
229,986.00,2.000,-12.872,3.6378,3.4770,32.7666,11.8801,16.2072,2.8034,0.0000,5.0969,0.0000,8.1429,0.0000,0.0000,22.9084,0.1946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.686,-46.064,7.642,1.046,4.059,0.035739,0.043630,0.163571,0.661628,0.024048,0.056906,0.014477
229,986.00,2.000,-12.872,1.5974,3.3204,46.4928,2.3935,7.7667,2.4332,0.0000,6.5873,0.0000,12.5729,0.0000,0.0000,21.4922,0.2614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.705,-20.373,3.440,0.481,1.829,0.391518,0.120751,0.205817,0.194573,-0.060076,0.128484,0.018934
230,985.50,2.000,-12.887,3.6219,3.4773,32.7574,11.8896,16.2112,2.7981,0.0000,5.1054,0.0000,8.1359,0.0000,0.0000,22.9070,0.1953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.436,-45.862,7.607,1.042,4.041,0.035145,0.043595,0.163853,0.662073,0.024179,0.056627,0.014528
230,985.50,2.000,-12.887,1.6668,3.3204,46.5116,2.3858,7.7498,2.4268,0.0000,6.6043,0.0000,12.5768,0.0000,0.0000,21.4828,0.2621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.774,-21.258,3.589,0.502,1.909,0.391323,0.121068,0.206349,0.194044,-0.059984,0.128213,0.018988
231,985.00,2.000,-12.902,3.6061,3.4775,32.7483,11.8990,16.2153,2.7929,0.0000,5.1139,0.0000,8.1290,0.0000,0.0000,22.9057,0.1959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.189,-45.662,7.572,1.037,4.023,0.034555,0.043560,0.164132,0.662516,0.024309,0.056348,0.014579
231,985.00,2.000,-12.902,1.7356,3.3204,46.5303,2.3780,7.7328,2.4205,0.0000,6.6212,0.0000,12.5808,0.0000,0.0000,21.4735,0.2629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.835,-22.134,3.736,0.523,1.988,0.391128,0.121385,0.206879,0.193516,-0.059891,0.127942,0.019041
232,984.50,2.000,-12.917,3.5905,3.4778,32.7392,11.9084,16.2194,2.7877,0.0000,5.1223,0.0000,8.1222,0.0000,0.0000,22.9043,0.1966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.943,-45.464,7.537,1.032,4.006,0.033968,0.043524,0.164409,0.662958,0.024439,0.056071,0.014630
232,984.50,2.000,-12.917,1.8038,3.3204,46.5489,2.3703,7.7159,2.4142,0.0000,6.6381,0.0000,12.5848,0.0000,0.0000,21.4642,0.2636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.886,-23.004,3.882,0.543,2.066,0.390933,0.121703,0.207406,0.192991,-0.059798,0.127671,0.019094
233,984.00,2.000,-12.931,3.5750,3.4781,32.7302,11.9177,16.2234,2.7824,0.0000,5.1306,0.0000,8.1154,0.0000,0.0000,22.9029,0.1973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.700,-45.268,7.502,1.028,3.988,0.033384,0.043489,0.164684,0.663398,0.024569,0.055795,0.014681
233,984.00,2.000,-12.931,1.8714,3.3205,46.5676,2.3626,7.6991,2.4079,0.0000,6.6549,0.0000,12.5888,0.0000,0.0000,21.4549,0.2643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.928,-23.866,4.027,0.564,2.143,0.390738,0.122020,0.207931,0.192467,-0.059705,0.127401,0.019147
234,983.50,2.000,-12.946,3.5596,3.4784,32.7212,11.9270,16.2275,2.7773,0.0000,5.1389,0.0000,8.1086,0.0000,0.0000,22.9016,0.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.458,-45.073,7.468,1.023,3.970,0.032804,0.043454,0.164957,0.663837,0.024698,0.055519,0.014732
234,983.50,2.000,-12.946,1.9385,3.3205,46.5861,2.3550,7.6823,2.4016,0.0000,6.6716,0.0000,12.5928,0.0000,0.0000,21.4456,0.2651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.961,-24.720,4.170,0.584,2.220,0.390544,0.122337,0.208454,0.191945,-0.059611,0.127132,0.019201
235,983.00,2.000,-12.961,3.5444,3.4786,32.7122,11.9363,16.2315,2.7721,0.0000,5.1471,0.0000,8.1019,0.0000,0.0000,22.9002,0.1986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.219,-44.880,7.435,1.019,3.953,0.032227,0.043418,0.165227,0.664274,0.024826,0.055245,0.014783
235,983.00,2.000,-12.961,2.0050,3.3205,46.6046,2.3474,7.6655,2.3954,0.0000,6.6882,0.0000,12.5968,0.0000,0.0000,21.4363,0.2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.985,-25.568,4.313,0.604,2.296,0.390349,0.122654,0.208974,0.191424,-0.059517,0.126862,0.019253
236,982.50,2.000,-12.976,3.5293,3.4789,32.7033,11.9456,16.2355,2.7669,0.0000,5.1553,0.0000,8.0952,0.0000,0.0000,22.8989,0.1993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.982,-44.689,7.401,1.014,3.936,0.031653,0.043383,0.165495,0.664709,0.024954,0.054972,0.014834
236,982.50,2.000,-12.976,2.0710,3.3205,46.6231,2.3398,7.6488,2.3891,0.0000,6.7048,0.0000,12.6008,0.0000,0.0000,21.4270,0.2665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.000,-26.408,4.454,0.624,2.371,0.390155,0.122971,0.209493,0.190905,-0.059423,0.126593,0.019306
237,982.00,2.000,-12.990,3.5143,3.4792,32.6944,11.9548,16.2395,2.7618,0.0000,5.1633,0.0000,8.0886,0.0000,0.0000,22.8976,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.746,-44.499,7.368,1.010,3.919,0.031083,0.043347,0.165761,0.665142,0.025082,0.054699,0.014885
237,982.00,2.000,-12.990,2.1364,3.3205,46.6415,2.3323,7.6321,2.3829,0.0000,6.7213,0.0000,12.6049,0.0000,0.0000,21.4177,0.2672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.007,-27.241,4.593,0.643,2.446,0.389961,0.123288,0.210009,0.190388,-0.059329,0.126325,0.019359
238,981.50,2.000,-13.005,3.4994,3.4794,32.6855,11.9640,16.2435,2.7567,0.0000,5.1713,0.0000,8.0820,0.0000,0.0000,22.8962,0.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.513,-44.311,7.335,1.006,3.902,0.030516,0.043311,0.166025,0.665574,0.025209,0.054428,0.014936
238,981.50,2.000,-13.005,2.2013,3.3205,46.6598,2.3248,7.6155,2.3767,0.0000,6.7377,0.0000,12.6090,0.0000,0.0000,21.4084,0.2680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.005,-28.068,4.732,0.663,2.520,0.389767,0.123605,0.210523,0.189872,-0.059234,0.126057,0.019411
239,981.00,2.000,-13.019,3.4847,3.4797,32.6767,11.9731,16.2475,2.7516,0.0000,5.1793,0.0000,8.0754,0.0000,0.0000,22.8949,0.2013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.282,-44.124,7.302,1.001,3.885,0.029953,0.043276,0.166286,0.666005,0.025335,0.054158,0.014987
239,981.00,2.000,-13.019,2.2657,3.3206,46.6781,2.3173,7.5989,2.3706,0.0000,6.7541,0.0000,12.6131,0.0000,0.0000,21.3991,0.2687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.994,-28.887,4.869,0.682,2.594,0.389573,0.123922,0.211034,0.189358,-0.059140,0.125789,0.019464
240,980.50,2.000,-13.034,3.4701,3.4800,32.6680,11.9823,16.2515,2.7466,0.0000,5.1871,0.0000,8.0689,0.0000,0.0000,22.8936,0.2020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.053,-43.939,7.270,0.997,3.869,0.029393,0.043240,0.166546,0.666434,0.025461,0.053889,0.015039
240,980.50,2.000,-13.034,2.3295,3.3206,46.6964,2.3099,7.5824,2.3644,0.0000,6.7704,0.0000,12.6173,0.0000,0.0000,21.3899,0.2694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.976,-29.700,5.006,0.702,2.667,0.389380,0.124239,0.211544,0.188845,-0.059045,0.125521,0.019516
241,980.00,2.000,-13.048,3.4556,3.4802,32.6592,11.9914,16.2555,2.7415,0.0000,5.1949,0.0000,8.0624,0.0000,0.0000,22.8923,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.826,-43.756,7.238,0.993,3.852,0.028835,0.043204,0.166803,0.666861,0.025587,0.053620,0.015090
241,980.00,2.000,-13.048,2.3928,3.3206,46.7146,2.3025,7.5659,2.3583,0.0000,6.7866,0.0000,12.6214,0.0000,0.0000,21.3806,0.2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.949,-30.507,5.141,0.721,2.739,0.389187,0.124556,0.212051,0.188334,-0.058950,0.125254,0.019568
242,979.50,2.000,-13.063,3.4413,3.4805,32.6506,12.0004,16.2595,2.7365,0.0000,5.2027,0.0000,8.0560,0.0000,0.0000,22.8910,0.2034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.600,-43.574,7.206,0.989,3.836,0.028282,0.043168,0.167058,0.667287,0.025712,0.053353,0.015141
